note_id,publish_time,quality_score,fields,content_type,popularity,topics,topic_vector,total_citations,recent_views_30d,trend_score,overall_quality,engagement_score,professionalism,completeness
note_0081,2024-06-30 13:02:47.840905,0.5759434400242761,"['蛋白质结构预测', 'AlphaFold']",应用案例,0.3012386296517065,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",11,3,0.2727272727272727,0.48,0.437,0.431,0.362
note_0082,2026-01-11 13:02:47.840965,0.6761977194641976,['蛋白质-配体相互作用'],技术教程,0.44939042359309,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",74,9,0.12162162162162163,0.571,0.384,0.461,0.771
note_0083,2023-12-06 13:02:47.841023,0.3528564546138549,['分子动力学'],技术教程,0.182592904367889,"[""方法学"", ""分子模拟""]","[0, 1, 0, 0, 0, 0, 1, 0]",2,0,0.0,0.332,0.265,0.609,0.134
note_0084,2025-09-02 13:02:47.841081,0.6968761874583728,['蛋白质-配体相互作用'],技术教程,0.3953401796177004,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",32,8,0.25,0.572,0.504,0.832,0.114
note_0085,2025-12-08 13:02:47.841140,0.1618377838744321,['酶催化'],技术教程,0.1002935337536253,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",26,6,0.23076923076923078,0.431,0.468,0.784,0.721
note_0086,2025-01-11 13:02:47.841215,0.5090288928327544,['酶催化'],实验技巧,0.2712246598706855,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",2,0,0.0,0.41,0.162,0.547,0.506
note_0087,2024-01-25 13:02:47.841283,0.8619704886215123,['分子动力学'],实验技巧,0.4469856851775219,"[""方法学"", ""分子模拟""]","[0, 1, 0, 0, 0, 0, 1, 0]",11,1,0.09090909090909091,0.533,0.169,0.425,0.488
note_0088,2026-02-25 13:02:47.841341,0.6399400799990699,"['深度学习', '机器学习']",经典方法,0.5244941248500016,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",55,15,0.2727272727272727,0.532,0.491,0.546,0.314
note_0089,2025-05-23 13:02:47.841408,0.5420881148191551,"['分子动力学', '蛋白质结构预测']",应用案例,0.2960663786596549,"[""应用案例"", ""分子模拟"", ""结构预测""]","[1, 1, 0, 0, 0, 0, 0, 1]",34,5,0.14705882352941177,0.436,0.114,0.63,0.601
note_0090,2025-11-04 13:02:47.841470,0.7741953808136498,"['蛋白质-配体相互作用', '酶催化']",实验技巧,0.4598770197772408,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",60,10,0.16666666666666666,0.615,0.699,0.245,0.395
note_0091,2025-12-22 13:02:47.841531,0.407669744165472,['蛋白质折叠'],技术教程,0.2585073375945915,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",35,9,0.2571428571428571,0.59,0.604,0.761,0.876
note_0092,2025-12-30 13:02:47.841606,0.3031460363092756,['酶催化'],应用案例,0.1953517476244765,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",24,6,0.25,0.352,0.08,0.739,0.637
note_0093,2025-05-03 13:02:47.841675,0.8693725203878513,['酶催化'],最新论文,0.4725241187220148,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",33,4,0.12121212121212122,0.685,0.816,0.3,0.315
note_0094,2025-08-06 13:02:47.841745,0.9044225590063496,['蛋白质折叠'],最新论文,0.5066715032233401,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",54,15,0.2777777777777778,0.699,0.491,0.443,0.822
note_0095,2024-05-07 13:02:47.841807,0.9599972492659484,['蛋白质-配体相互作用'],技术教程,0.5003976484755257,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",55,5,0.09090909090909091,0.798,0.66,0.618,0.824
note_0096,2025-07-16 13:02:47.841867,0.8427426817329391,"['AlphaFold', '机器学习']",最新论文,0.4681688112647005,"[""应用案例"", ""机器学习"", ""结构预测""]","[1, 0, 1, 0, 0, 0, 0, 1]",31,4,0.12903225806451613,0.633,0.431,0.69,0.42
note_0097,2024-08-19 13:02:47.841928,0.1271324259988337,['分子动力学'],实验技巧,0.0667362836482243,"[""方法学"", ""分子模拟""]","[0, 1, 0, 0, 0, 0, 1, 0]",43,9,0.20930232558139536,0.374,0.503,0.716,0.43
note_0098,2025-04-25 13:02:47.841984,0.4568852694718819,['深度学习'],应用案例,0.2478967042540409,"[""应用案例"", ""机器学习""]","[0, 0, 1, 0, 0, 0, 0, 1]",33,4,0.12121212121212122,0.48,0.452,0.674,0.403
note_0099,2025-09-07 13:02:47.842041,0.6694968791911292,['AlphaFold'],经典方法,0.3808337156548296,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",18,2,0.1111111111111111,0.643,0.646,0.697,0.514
note_0100,2025-07-10 13:02:47.842107,0.6345013284668719,['蛋白质-配体相互作用'],最新论文,0.3517109549258703,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",50,12,0.24,0.602,0.53,0.921,0.339
note_0101,2023-12-04 13:02:47.842174,0.6752314627148689,['机器学习'],算法解读,0.3493865068873937,"[""机器学习""]","[0, 0, 1, 0, 0, 0, 0, 0]",53,12,0.22641509433962265,0.614,0.464,0.968,0.396
note_0102,2023-03-20 13:02:47.842256,0.6634961940762749,['分子动力学'],综述文章,0.3406416844406786,"[""分子模拟""]","[0, 1, 0, 0, 0, 0, 0, 0]",42,8,0.19047619047619047,0.601,0.394,0.777,0.673
note_0103,2025-12-08 13:02:47.842318,0.8906263448004218,"['蛋白质结构预测', '酶催化']",技术教程,0.5514181400830218,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",50,7,0.14,0.692,0.576,0.335,0.749
note_0104,2025-12-08 13:02:47.842375,0.799657911407322,['蛋白质折叠'],经典方法,0.4952112203885682,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",33,4,0.12121212121212122,0.773,0.863,0.54,0.757
note_0105,2025-02-20 13:02:47.842432,0.3753326198216308,['蛋白质折叠'],最新论文,0.2011783025072514,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",18,5,0.2777777777777778,0.399,0.392,0.592,0.281
note_0106,2025-09-13 13:02:47.842489,0.5538587738826503,"['机器学习', '蛋白质-配体相互作用']",最新论文,0.3162338255974072,"[""应用案例"", ""机器学习""]","[0, 0, 1, 0, 0, 0, 0, 1]",37,8,0.21621621621621623,0.603,0.572,0.843,0.559
note_0107,2025-03-31 13:02:47.842550,0.4381490783115265,['酶催化'],技术教程,0.2365031971849282,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",23,4,0.17391304347826086,0.568,0.707,0.498,0.708
note_0108,2025-10-13 13:02:47.842622,0.6476734257828167,"['蛋白质-配体相互作用', '深度学习']",最新论文,0.3775028685502654,"[""应用案例"", ""机器学习""]","[0, 0, 1, 0, 0, 0, 0, 1]",66,13,0.19696969696969696,0.524,0.552,0.291,0.37
note_0109,2025-08-28 13:02:47.842683,0.7548131939758199,['分子动力学'],最新论文,0.4271656459192882,"[""应用案例"", ""分子模拟""]","[0, 1, 0, 0, 0, 0, 0, 1]",54,8,0.14814814814814814,0.607,0.412,0.57,0.643
note_0110,2025-10-13 13:02:47.842741,0.8248400819921302,['蛋白质折叠'],最新论文,0.4805086411241177,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",30,3,0.1,0.509,0.18,0.312,0.524
note_0111,2023-12-09 13:02:47.842800,0.7416576742119565,"['蛋白质折叠', '蛋白质结构预测']",算法解读,0.3838303661052956,"[""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 0]",16,4,0.25,0.675,0.733,0.691,0.367
note_0112,2025-07-19 13:02:47.842861,0.3700478545071602,"['机器学习', '蛋白质-配体相互作用']",算法解读,0.2057393093912223,"[""机器学习""]","[0, 0, 1, 0, 0, 0, 0, 0]",29,8,0.27586206896551724,0.354,0.14,0.474,0.622
note_0113,2025-12-29 13:02:47.842921,0.7781942605334302,['深度学习'],技术教程,0.5010823004267803,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",45,4,0.08888888888888889,0.706,0.776,0.286,0.793
note_0114,2026-01-06 13:02:47.842980,0.4964804819694626,['AlphaFold'],实验技巧,0.3251968309762733,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",46,13,0.2826086956521739,0.548,0.421,0.835,0.652
note_0115,2024-12-31 13:02:47.843044,0.8435635376866998,['AlphaFold'],经典方法,0.4488220348068659,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",53,15,0.2830188679245283,0.717,0.634,0.821,0.441
note_0116,2025-06-17 13:02:47.843104,0.5856361864106224,"['蛋白质结构预测', 'AlphaFold']",最新论文,0.3221777902218791,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",30,8,0.26666666666666666,0.691,0.847,0.602,0.75
note_0117,2024-08-12 13:02:47.843165,0.3266900212609289,['酶催化'],经典方法,0.1714043078120987,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0.0,0.511,0.795,0.202,0.742
note_0118,2024-08-05 13:02:47.843243,0.6350283233532339,['蛋白质结构预测'],综述文章,0.3329888326541214,"[""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 0]",2,0,0.0,0.644,0.77,0.771,0.292
note_0119,2025-11-10 13:02:47.843311,0.3722265564476928,"['蛋白质折叠', '蛋白质-配体相互作用']",经典方法,0.2225357268587086,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",26,7,0.2692307692307692,0.405,0.299,0.52,0.588
note_0120,2025-07-28 13:02:47.843371,0.550783023285266,['深度学习'],综述文章,0.3073201174141948,"[""机器学习""]","[0, 0, 1, 0, 0, 0, 0, 0]",5,1,0.2,0.468,0.389,0.815,0.06
note_0121,2023-12-07 13:02:47.843428,0.7213760594786375,['酶催化'],最新论文,0.3733066415975855,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",19,4,0.21052631578947367,0.611,0.42,0.44,0.874
note_0122,2025-11-16 13:02:47.843486,0.5538572249863108,['蛋白质结构预测'],实验技巧,0.3334127228680509,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",36,10,0.2777777777777778,0.553,0.591,0.665,0.361
note_0123,2026-01-19 13:02:47.843547,0.8206247582631704,"['酶催化', '分子动力学']",综述文章,0.558336453808446,"[""分子模拟""]","[0, 1, 0, 0, 0, 0, 0, 0]",56,15,0.26785714285714285,0.653,0.606,0.356,0.593
note_0124,2025-05-29 13:02:47.843619,0.4677008135224069,['蛋白质折叠'],最新论文,0.2558715698804684,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",2,0,0.0,0.616,0.806,0.853,0.394
note_0125,2025-04-26 13:02:47.843680,0.5463769896585831,['酶催化'],应用案例,0.2964883058836398,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",50,8,0.16,0.56,0.783,0.214,0.497
note_0126,2025-09-22 13:02:47.843737,0.7752328739049342,['深度学习'],技术教程,0.4449086734734465,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",65,10,0.15384615384615385,0.535,0.324,0.147,0.704
note_0127,2025-10-17 13:02:47.843802,0.39443416334985,['深度学习'],经典方法,0.230534416769592,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",33,9,0.2727272727272727,0.608,0.758,0.788,0.695
note_0128,2024-07-24 13:02:47.843872,0.0445627775588088,['蛋白质结构预测'],综述文章,0.023347375439327,"[""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 0]",12,3,0.25,0.39,0.573,0.9,0.435
note_0129,2025-01-25 13:02:47.843933,0.3593630576317203,"['蛋白质折叠', '酶催化']",最新论文,0.1918726284009294,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",29,7,0.2413793103448276,0.503,0.607,0.424,0.757
note_0130,2025-08-30 13:02:47.843994,0.6272219275758868,['蛋白质结构预测'],实验技巧,0.3552947613966212,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",112,25,0.22321428571428573,0.662,0.708,0.634,0.69
note_0131,2025-10-11 13:02:47.844058,0.423376582263418,['AlphaFold'],算法解读,0.2463533486255553,"[""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 0]",43,11,0.2558139534883721,0.435,0.457,0.674,0.187
note_0132,2025-10-24 13:02:47.844115,0.4331850783413389,['蛋白质-配体相互作用'],综述文章,0.2547504249168931,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",38,6,0.15789473684210525,0.567,0.603,0.904,0.517
note_0133,2024-09-10 13:02:47.844158,0.4414059671555795,['深度学习'],技术教程,0.2321282189574928,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",7,1,0.14285714285714285,0.479,0.559,0.52,0.375
note_0134,2025-09-14 13:02:47.844210,0.3557782919081151,['深度学习'],技术教程,0.2032635969175695,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",15,1,0.06666666666666667,0.546,0.7,0.548,0.744
note_0135,2025-12-14 13:02:47.844254,0.4976622203499874,['酶催化'],最新论文,0.3115243026753377,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",77,12,0.15584415584415584,0.449,0.52,0.288,0.34
note_0136,2025-11-08 13:02:47.844296,0.4719444520659276,"['机器学习', '蛋白质折叠']",经典方法,0.2815999642309157,"[""机器学习"", ""方法学"", ""结构预测""]","[1, 0, 1, 0, 0, 0, 1, 0]",0,0,0.0,0.522,0.557,0.671,0.438
note_0137,2025-11-07 13:02:47.844337,0.179193691279796,['蛋白质结构预测'],经典方法,0.1067964225718584,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",0,0,0.0,0.343,0.513,0.432,0.349
note_0138,2025-11-12 13:02:47.844380,0.412512927255131,['机器学习'],实验技巧,0.2471019077512002,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",45,9,0.2,0.413,0.577,0.082,0.421
note_0139,2026-01-16 13:02:47.844428,0.7739029476475358,['蛋白质结构预测'],最新论文,0.5218221455742063,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",37,8,0.21621621621621623,0.685,0.542,0.893,0.527
note_0140,2025-02-06 13:02:47.844478,0.3572485342386891,['酶催化'],实验技巧,0.1910607995444527,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",32,3,0.09375,0.581,0.849,0.47,0.751
note_0141,2026-03-02 13:02:47.844535,0.6255798289088891,"['蛋白质-配体相互作用', '机器学习']",应用案例,0.5413867668261314,"[""应用案例"", ""机器学习""]","[0, 0, 1, 0, 0, 0, 0, 1]",54,11,0.2037037037037037,0.514,0.468,0.416,0.405
note_0142,2024-07-02 13:02:47.844602,0.7640521977093947,['AlphaFold'],经典方法,0.3996616871944224,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",25,5,0.2,0.74,0.692,0.741,0.773
note_0143,2024-06-20 13:02:47.844669,0.5962967053005264,['蛋白质结构预测'],应用案例,0.3116788784810765,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",0,0,0.0,0.548,0.458,0.512,0.639
note_0144,2025-07-01 13:02:47.844730,0.5099761923901103,['蛋白质折叠'],经典方法,0.2817987992622637,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",31,4,0.12903225806451613,0.41,0.14,0.582,0.513
note_0145,2026-01-25 13:02:47.844789,0.5547422966593034,"['蛋白质结构预测', '酶催化']",综述文章,0.3847702349424928,"[""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 0]",22,2,0.09090909090909091,0.517,0.477,0.688,0.327
note_0146,2026-02-08 13:02:47.844845,0.3072892558681858,['酶催化'],综述文章,0.2262299546974716,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",19,5,0.2631578947368421,0.601,0.869,0.816,0.633
note_0147,2025-01-16 13:02:47.844901,0.2246822042896285,['深度学习'],技术教程,0.1198132982818801,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",21,3,0.14285714285714285,0.316,0.149,0.805,0.401
note_0148,2025-12-26 13:02:47.844958,0.6418940204266298,"['蛋白质结构预测', '酶催化']",最新论文,0.4101162425863118,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",58,7,0.1206896551724138,0.668,0.928,0.513,0.376
note_0149,2025-10-27 13:02:47.845017,0.8001146779966604,['机器学习'],技术教程,0.4716899177849412,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",37,7,0.1891891891891892,0.632,0.488,0.477,0.63
note_0150,2025-04-05 13:02:47.845077,0.8633239491681384,['机器学习'],经典方法,0.4664037929186517,"[""机器学习"", ""方法学""]","[0, 0, 1, 0, 0, 0, 1, 0]",32,7,0.21875,0.667,0.479,0.633,0.552
note_0151,2025-05-06 13:02:47.845137,0.3004475818080782,"['蛋白质-配体相互作用', '酶催化']",算法解读,0.1634162101504612,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0.0,0.523,0.632,0.585,0.84
note_0152,2025-10-15 13:02:47.845194,0.7808422085474026,['AlphaFold'],技术教程,0.4556840123973434,"[""方法学"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 1, 0]",63,15,0.23809523809523808,0.689,0.414,0.809,0.876
note_0153,2025-04-24 13:02:47.845267,0.517929273168997,['酶催化'],最新论文,0.2809683891807505,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",70,12,0.17142857142857143,0.474,0.319,0.288,0.852
note_0154,2026-02-15 13:02:47.845323,0.5244214122925065,"['机器学习', '蛋白质结构预测']",技术教程,0.4012378725768784,"[""机器学习"", ""方法学"", ""结构预测""]","[1, 0, 1, 0, 0, 0, 1, 0]",60,8,0.13333333333333333,0.491,0.432,0.626,0.386
note_0155,2026-01-11 13:02:47.845386,0.6478077539507785,['蛋白质-配体相互作用'],最新论文,0.4301690585976835,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",68,6,0.08823529411764706,0.626,0.359,0.908,0.82
note_0156,2025-12-15 13:02:47.845455,0.6058875051173989,"['蛋白质结构预测', '机器学习']",综述文章,0.3796527000344479,"[""机器学习"", ""结构预测""]","[1, 0, 1, 0, 0, 0, 0, 0]",22,2,0.09090909090909091,0.594,0.547,0.556,0.696
note_0157,2024-02-14 13:02:47.845516,0.7927071833610871,['蛋白质-配体相互作用'],综述文章,0.411427220860648,"[""疾病研究""]","[0, 0, 0, 0, 0, 1, 0, 0]",49,9,0.1836734693877551,0.582,0.366,0.685,0.351
note_0158,2025-06-02 13:02:47.845590,0.6350228354224049,['蛋白质-配体相互作用'],技术教程,0.3477743933741332,"[""方法学""]","[0, 0, 0, 0, 0, 0, 1, 0]",49,5,0.10204081632653061,0.513,0.244,0.653,0.585
note_0159,2025-12-29 13:02:47.845653,0.3484514249463503,"['机器学习', 'AlphaFold']",最新论文,0.2240293058527781,"[""应用案例"", ""机器学习"", ""结构预测""]","[1, 0, 1, 0, 0, 0, 0, 1]",0,0,0.0,0.468,0.507,0.486,0.688
note_0160,2025-02-18 13:02:47.845710,0.4266650046708727,"['蛋白质折叠', '酶催化']",最新论文,0.2286300472609548,"[""应用案例"", ""结构预测""]","[1, 0, 0, 0, 0, 0, 0, 1]",1,0,0.0,0.4,0.392,0.239,0.507
note_0161,2026-01-23 13:02:47.845769,0.7887834597469874,['酶催化'],最新论文,0.5435751741643725,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",86,19,0.22093023255813954,0.641,0.279,0.749,0.861
note_0162,2025-10-11 13:02:47.845830,0.417558373769698,['分子动力学'],实验技巧,0.2428200529748697,"[""方法学"", ""分子模拟""]","[0, 1, 0, 0, 0, 0, 1, 0]",0,0,0.0,0.585,0.895,0.604,0.392
note_0163,2026-03-03 13:02:47.845890,0.3732896282036057,['分子动力学'],经典方法,0.3239342459076674,"[""方法学"", ""分子模拟""]","[0, 1, 0, 0, 0, 0, 1, 0]",60,12,0.2,0.506,0.52,0.676,0.665
note_0164,2025-05-08 13:02:47.845946,0.3878561147498149,['酶催化'],最新论文,0.2110740075068395,"[""应用案例""]","[0, 0, 0, 0, 0, 0, 0, 1]",0,0,0.0,0.557,0.737,0.496,0.708
